지점,지점명,일시,SPI1
95,철원,2023-11-23,1.52
95,철원,2023-11-24,1.5
95,철원,2023-11-25,1.44
95,철원,2023-11-26,1.36
95,철원,2023-11-27,1.52
95,철원,2023-11-28,1.48
95,철원,2023-11-29,1.33
95,철원,2023-11-30,1.37
95,철원,2023-12-01,1.33
95,철원,2023-12-02,1.32
95,철원,2023-12-03,1.11
95,철원,2023-12-04,1.13
95,철원,2023-12-05,1.04
95,철원,2023-12-06,-.74
95,철원,2023-12-07,-.65
95,철원,2023-12-08,-.59
95,철원,2023-12-09,-.87
95,철원,2023-12-10,-.84
95,철원,2023-12-11,.14
95,철원,2023-12-12,.2
95,철원,2023-12-13,.27
95,철원,2023-12-14,.65
95,철원,2023-12-15,1.2
95,철원,2023-12-16,1.05
95,철원,2023-12-17,1.05
95,철원,2023-12-18,1.11
95,철원,2023-12-19,1.24
95,철원,2023-12-20,1.27
95,철원,2023-12-21,1.27
95,철원,2023-12-22,1.21
95,철원,2023-12-23,1.19
95,철원,2023-12-24,1.24
95,철원,2023-12-25,1.31
95,철원,2023-12-26,1.34
95,철원,2023-12-27,1.22
95,철원,2023-12-28,1.27
95,철원,2023-12-29,1.52
95,철원,2023-12-30,1.75
95,철원,2023-12-31,1.74
203,이천,2013-12-01,.459
203,이천,2013-12-02,.379
203,이천,2013-12-03,.366
203,이천,2013-12-04,.316
203,이천,2013-12-05,.389
203,이천,2013-12-06,.42
203,이천,2013-12-07,.411
203,이천,2013-12-08,.511
203,이천,2013-12-09,.831
203,이천,2013-12-10,.849
203,이천,2013-12-11,.896
203,이천,2013-12-12,1.111
203,이천,2013-12-13,1.194
203,이천,2013-12-14,1.239
203,이천,2013-12-15,1.241
203,이천,2013-12-16,1.236
203,이천,2013-12-17,1.16
203,이천,2013-12-18,1.17
203,이천,2013-12-19,1.247
203,이천,2013-12-20,1.246
203,이천,2013-12-21,1.289
203,이천,2013-12-22,1.279
203,이천,2013-12-23,1.319
203,이천,2013-12-24,.954
203,이천,2013-12-25,.618
203,이천,2013-12-26,.632
203,이천,2013-12-27,.328
203,이천,2013-12-28,.348
203,이천,2013-12-29,.354
203,이천,2013-12-30,.385
203,이천,2013-12-31,.43
203,이천,2014-01-01,.474
203,이천,2014-01-02,.466
203,이천,2014-01-03,.549
203,이천,2014-01-04,.525
203,이천,2014-01-05,.533
203,이천,2014-01-06,.568
203,이천,2014-01-07,.544
203,이천,2014-01-08,-.344
203,이천,2014-01-09,-.269
203,이천,2014-01-10,-.378
203,이천,2014-01-11,-1.127
203,이천,2014-01-12,-1.208
203,이천,2014-01-13,-1.318
203,이천,2014-01-14,-1.293
203,이천,2014-01-15,-1.222
203,이천,2014-01-16,-1.155
203,이천,2014-01-17,-1.192
203,이천,2014-01-18,-1.324
203,이천,2014-01-19,-1.277
203,이천,2014-01-20,-.54
203,이천,2014-01-21,-.538
203,이천,2014-01-22,-.552
203,이천,2014-01-23,-.542
203,이천,2014-01-24,-.6
203,이천,2014-01-25,-.425
203,이천,2014-01-26,-.377
203,이천,2014-01-27,-.337
203,이천,2014-01-28,-.317
203,이천,2014-01-29,-.286
203,이천,2014-01-30,-.061
203,이천,2014-01-31,-.036
203,이천,2014-02-01,.949
203,이천,2014-02-02,1.021
203,이천,2014-02-03,1.042
203,이천,2014-02-04,1.062
203,이천,2014-02-05,1.088
203,이천,2014-02-06,1.173
203,이천,2014-02-07,1.181
203,이천,2014-02-08,1.315
203,이천,2014-02-09,1.346
203,이천,2014-02-10,1.269
203,이천,2014-02-11,1.235
203,이천,2014-02-12,1.247
203,이천,2014-02-13,1.191
203,이천,2014-02-14,1.232
203,이천,2014-02-15,1.197
203,이천,2014-02-16,1.116
203,이천,2014-02-17,1.138
203,이천,2014-02-18,1.083
203,이천,2014-02-19,.877
203,이천,2014-02-20,.892
203,이천,2014-02-21,.838
203,이천,2014-02-22,.751
203,이천,2014-02-23,.762
203,이천,2014-02-24,.654
203,이천,2014-02-25,.628
203,이천,2014-02-26,.64
203,이천,2014-02-27,.534
203,이천,2014-02-28,.46
203,이천,2014-03-01,.326
203,이천,2014-03-02,.258
203,이천,2014-03-03,-.748
203,이천,2014-03-04,-.963
203,이천,2014-03-05,-1.014
203,이천,2014-03-06,-.98
203,이천,2014-03-07,-1.058
203,이천,2014-03-08,-1.074
203,이천,2014-03-09,-.907
203,이천,2014-03-10,-1.204
203,이천,2014-03-11,-1.332
203,이천,2014-03-12,-.871
203,이천,2014-03-13,-.905
203,이천,2014-03-14,-.941
203,이천,2014-03-15,-.945
203,이천,2014-03-16,-.971
203,이천,2014-03-17,-.983
203,이천,2014-03-18,-1.036
203,이천,2014-03-19,-1.069
203,이천,2014-03-20,-.951
203,이천,2014-03-21,-.982
203,이천,2014-03-22,-1.052
203,이천,2014-03-23,-1.073
203,이천,2014-03-24,-1.128
203,이천,2014-03-25,-1.09
203,이천,2014-03-26,-1.094
203,이천,2014-03-27,-1.122
203,이천,2014-03-28,-1.122
203,이천,2014-03-29,-.975
203,이천,2014-03-30,-.896
203,이천,2014-03-31,-.885
203,이천,2014-04-01,-.932
203,이천,2014-04-02,-.954
203,이천,2014-04-03,-.652
203,이천,2014-04-04,-.569
203,이천,2014-04-05,-.5
203,이천,2014-04-06,-.607
203,이천,2014-04-07,-.741
203,이천,2014-04-08,-.866
203,이천,2014-04-09,-.855
203,이천,2014-04-10,-.883
203,이천,2014-04-11,-1.223
203,이천,2014-04-12,-1.308
203,이천,2014-04-13,-1.359
203,이천,2014-04-14,-1.349
203,이천,2014-04-15,-1.296
203,이천,2014-04-16,-1.321
203,이천,2014-04-17,-1.156
203,이천,2014-04-18,-1.242
203,이천,2014-04-19,-1.344
203,이천,2014-04-20,-1.39
203,이천,2014-04-21,-1.454
203,이천,2014-04-22,-1.512
203,이천,2014-04-23,-1.462
203,이천,2014-04-24,-1.531
203,이천,2014-04-25,-1.627
203,이천,2014-04-26,-1.956
203,이천,2014-04-27,-1.348
203,이천,2014-04-28,-.319
203,이천,2014-04-29,-.341
203,이천,2014-04-30,-.39
203,이천,2014-05-01,-.353
203,이천,2014-05-02,-.352
203,이천,2014-05-03,-.496
203,이천,2014-05-04,-.505
203,이천,2014-05-05,-.521
203,이천,2014-05-06,-.586
203,이천,2014-05-07,-.573
203,이천,2014-05-08,-.52
203,이천,2014-05-09,-.546
203,이천,2014-05-10,-.587
203,이천,2014-05-11,.058
203,이천,2014-05-12,.231
203,이천,2014-05-13,.1
203,이천,2014-05-14,.097
203,이천,2014-05-15,.074
203,이천,2014-05-16,.023
203,이천,2014-05-17,-.053
203,이천,2014-05-18,-.138
203,이천,2014-05-19,-.08
203,이천,2014-05-20,-.048
203,이천,2014-05-21,.011
203,이천,2014-05-22,.015
203,이천,2014-05-23,.035
203,이천,2014-05-24,.062
203,이천,2014-05-25,.077
203,이천,2014-05-26,.191
203,이천,2014-05-27,.003
203,이천,2014-05-28,-.6
203,이천,2014-05-29,-.598
203,이천,2014-05-30,-.556
203,이천,2014-05-31,-.511
203,이천,2014-06-01,-.566
203,이천,2014-06-02,-.506
203,이천,2014-06-03,.03
203,이천,2014-06-04,.007
203,이천,2014-06-05,.027
203,이천,2014-06-06,.15
203,이천,2014-06-07,.076
203,이천,2014-06-08,.041
203,이천,2014-06-09,.062
203,이천,2014-06-10,-.506
203,이천,2014-06-11,-.555
203,이천,2014-06-12,-.416
203,이천,2014-06-13,-.387
203,이천,2014-06-14,-.406
203,이천,2014-06-15,-.336
203,이천,2014-06-16,-.374
203,이천,2014-06-17,-.418
203,이천,2014-06-18,-.475
203,이천,2014-06-19,-.563
203,이천,2014-06-20,-.653
203,이천,2014-06-21,-.626
203,이천,2014-06-22,-.641
203,이천,2014-06-23,-.18
203,이천,2014-06-24,-.257
203,이천,2014-06-25,-.396
203,이천,2014-06-26,-.382
203,이천,2014-06-27,-.489
203,이천,2014-06-28,-.551
203,이천,2014-06-29,-.668
203,이천,2014-06-30,-.759
203,이천,2014-07-01,-.818
203,이천,2014-07-02,-.881
203,이천,2014-07-03,-1.229
203,이천,2014-07-04,-1.343
203,이천,2014-07-05,-1.39
203,이천,2014-07-06,-1.535
203,이천,2014-07-07,-1.446
203,이천,2014-07-08,-1.596
203,이천,2014-07-09,-1.625
203,이천,2014-07-10,-2.253
203,이천,2014-07-11,-3.09
203,이천,2014-07-12,-3.09
203,이천,2014-07-13,-2.304
203,이천,2014-07-14,-2.281
203,이천,2014-07-15,-2.687
203,이천,2014-07-16,-3.09
203,이천,2014-07-17,-3.09
203,이천,2014-07-18,-3.09
203,이천,2014-07-19,-3.09
203,이천,2014-07-20,-3.09
203,이천,2014-07-21,-3.027
203,이천,2014-07-22,-2.238
203,이천,2014-07-23,-1.983
203,이천,2014-07-24,-1.804
203,이천,2014-07-25,-2.033
203,이천,2014-07-26,-2.022
203,이천,2014-07-27,-2.306
203,이천,2014-07-28,-3.09
203,이천,2014-07-29,-3.09
203,이천,2014-07-30,-2.993
203,이천,2014-07-31,-2.007
203,이천,2014-08-01,-2.185
203,이천,2014-08-02,-2.496
203,이천,2014-08-03,-1.796
203,이천,2014-08-04,-1.775
203,이천,2014-08-05,-1.784
203,이천,2014-08-06,-1.342
203,이천,2014-08-07,-1.3
203,이천,2014-08-08,-1.257
203,이천,2014-08-09,-1.255
203,이천,2014-08-10,-.9
203,이천,2014-08-11,-.765
203,이천,2014-08-12,-.771
203,이천,2014-08-13,-.741
203,이천,2014-08-14,-.661
203,이천,2014-08-15,-.579
203,이천,2014-08-16,-.505
203,이천,2014-08-17,-.555
203,이천,2014-08-18,-.365
203,이천,2014-08-19,-.344
203,이천,2014-08-20,-.368
203,이천,2014-08-21,.072
203,이천,2014-08-22,-.165
203,이천,2014-08-23,-.251
203,이천,2014-08-24,-.223
203,이천,2014-08-25,-.294
203,이천,2014-08-26,-.267
203,이천,2014-08-27,-.232
203,이천,2014-08-28,-.227
203,이천,2014-08-29,-.214
203,이천,2014-08-30,-.344
203,이천,2014-08-31,-.374
203,이천,2014-09-01,-.431
203,이천,2014-09-02,-.593
203,이천,2014-09-03,-.157
203,이천,2014-09-04,-.148
203,이천,2014-09-05,-.324
203,이천,2014-09-06,-.302
203,이천,2014-09-07,-.231
203,이천,2014-09-08,-.21
203,이천,2014-09-09,-.45
203,이천,2014-09-10,-.381
203,이천,2014-09-11,-.331
203,이천,2014-09-12,-.316
203,이천,2014-09-13,-.31
203,이천,2014-09-14,-.369
203,이천,2014-09-15,-.316
203,이천,2014-09-16,-.271
203,이천,2014-09-17,-.39
203,이천,2014-09-18,-.451
203,이천,2014-09-19,-.461
203,이천,2014-09-20,-1.009
203,이천,2014-09-21,-1.046
203,이천,2014-09-22,-.978
203,이천,2014-09-23,-.927
203,이천,2014-09-24,-.496
203,이천,2014-09-25,-.433
203,이천,2014-09-26,-.322
203,이천,2014-09-27,-.268
203,이천,2014-09-28,-.206
203,이천,2014-09-29,-.071
203,이천,2014-09-30,-.059
203,이천,2014-10-01,.014
203,이천,2014-10-02,.088
203,이천,2014-10-03,-.618
203,이천,2014-10-04,-.601
203,이천,2014-10-05,-.527
203,이천,2014-10-06,-.514
203,이천,2014-10-07,-.509
203,이천,2014-10-08,-.473
203,이천,2014-10-09,-.496
203,이천,2014-10-10,-.522
203,이천,2014-10-11,-.402
203,이천,2014-10-12,-.377
203,이천,2014-10-13,-.378
203,이천,2014-10-14,-.254
203,이천,2014-10-15,-.186
203,이천,2014-10-16,-.056
203,이천,2014-10-17,.072
203,이천,2014-10-18,.098
203,이천,2014-10-19,.095
203,이천,2014-10-20,.64
203,이천,2014-10-21,1.387
203,이천,2014-10-22,1.401
203,이천,2014-10-23,1.431
203,이천,2014-10-24,1.28
203,이천,2014-10-25,1.247
203,이천,2014-10-26,1.246
203,이천,2014-10-27,1.251
203,이천,2014-10-28,1.237
203,이천,2014-10-29,1.155
203,이천,2014-10-30,1.285
203,이천,2014-10-31,1.377
203,이천,2014-11-01,1.397
203,이천,2014-11-02,1.458
203,이천,2014-11-03,1.447
203,이천,2014-11-04,1.522
203,이천,2014-11-05,1.46
203,이천,2014-11-06,1.439
203,이천,2014-11-07,1.415
203,이천,2014-11-08,1.352
203,이천,2014-11-09,1.473
203,이천,2014-11-10,1.487
203,이천,2014-11-11,1.728
203,이천,2014-11-12,1.818
203,이천,2014-11-13,1.768
203,이천,2014-11-14,1.733
203,이천,2014-11-15,1.709
203,이천,2014-11-16,1.676
203,이천,2014-11-17,1.674
203,이천,2014-11-18,1.72
203,이천,2014-11-19,.977
203,이천,2014-11-20,-1.031
203,이천,2014-11-21,-1.06
203,이천,2014-11-22,-.852
203,이천,2014-11-23,-.93
203,이천,2014-11-24,-.927
203,이천,2014-11-25,-.847
203,이천,2014-11-26,-.833
203,이천,2014-11-27,-.828
203,이천,2014-11-28,-.206
203,이천,2014-11-29,-.124
203,이천,2014-11-30,-.148
203,이천,2014-12-01,-.113
203,이천,2014-12-02,-.231
203,이천,2014-12-03,-.165
203,이천,2014-12-04,-.235
203,이천,2014-12-05,-.166
203,이천,2014-12-06,-.095
203,이천,2014-12-07,-.101
203,이천,2014-12-08,.054
203,이천,2014-12-09,.077
203,이천,2014-12-10,.098
203,이천,2014-12-11,.132
203,이천,2014-12-12,.018
203,이천,2014-12-13,.067
203,이천,2014-12-14,.048
203,이천,2014-12-15,.337
203,이천,2014-12-16,.489
203,이천,2014-12-17,.452
203,이천,2014-12-18,.463
203,이천,2014-12-19,.531
203,이천,2014-12-20,.657
203,이천,2014-12-21,.667
203,이천,2014-12-22,.599
203,이천,2014-12-23,.661
203,이천,2014-12-24,.719
203,이천,2014-12-25,.756
203,이천,2014-12-26,.774
203,이천,2014-12-27,.802
203,이천,2014-12-28,.338
203,이천,2014-12-29,.324
203,이천,2014-12-30,-.131
203,이천,2014-12-31,-.073
203,이천,2015-01-01,-.007
203,이천,2015-01-02,-.112
203,이천,2015-01-03,.007
203,이천,2015-01-04,-.017
203,이천,2015-01-05,.082
203,이천,2015-01-06,.335
203,이천,2015-01-07,.222
203,이천,2015-01-08,.222
203,이천,2015-01-09,.266
203,이천,2015-01-10,.256
203,이천,2015-01-11,.211
203,이천,2015-01-12,.217
203,이천,2015-01-13,.228
203,이천,2015-01-14,-.169
203,이천,2015-01-15,-.496
203,이천,2015-01-16,-.378
203,이천,2015-01-17,-.411
203,이천,2015-01-18,-.127
203,이천,2015-01-19,-.297
203,이천,2015-01-20,-.262
203,이천,2015-01-21,-.056
203,이천,2015-01-22,-.022
203,이천,2015-01-23,-.014
203,이천,2015-01-24,-.043
203,이천,2015-01-25,.246
203,이천,2015-01-26,.402
203,이천,2015-01-27,.416
203,이천,2015-01-28,.453
203,이천,2015-01-29,.493
203,이천,2015-01-30,.412
203,이천,2015-01-31,.426
203,이천,2015-02-01,.398
203,이천,2015-02-02,.419
203,이천,2015-02-03,.468
203,이천,2015-02-04,.399
203,이천,2015-02-05,.276
203,이천,2015-02-06,.34
203,이천,2015-02-07,.359
203,이천,2015-02-08,.336
203,이천,2015-02-09,.285
203,이천,2015-02-10,.255
203,이천,2015-02-11,.265
203,이천,2015-02-12,.264
203,이천,2015-02-13,.115
203,이천,2015-02-14,.14
203,이천,2015-02-15,.044
203,이천,2015-02-16,.575
203,이천,2015-02-17,.441
203,이천,2015-02-18,.454
203,이천,2015-02-19,.474
203,이천,2015-02-20,.283
203,이천,2015-02-21,.644
203,이천,2015-02-22,.624
203,이천,2015-02-23,.636
203,이천,2015-02-24,.464
203,이천,2015-02-25,.351
203,이천,2015-02-26,.388
203,이천,2015-02-27,.287
203,이천,2015-02-28,.217
203,이천,2015-03-01,.199
203,이천,2015-03-02,.128
203,이천,2015-03-03,.209
203,이천,2015-03-04,.133
203,이천,2015-03-05,.085
203,이천,2015-03-06,.034
203,이천,2015-03-07,-.011
203,이천,2015-03-08,-.046
203,이천,2015-03-09,-.128
203,이천,2015-03-10,-.15
203,이천,2015-03-11,-.192
203,이천,2015-03-12,-.207
203,이천,2015-03-13,-.131
203,이천,2015-03-14,-.147
203,이천,2015-03-15,-.134
203,이천,2015-03-16,-.212
203,이천,2015-03-17,-.204
203,이천,2015-03-18,.006
203,이천,2015-03-19,-.086
203,이천,2015-03-20,-.087
203,이천,2015-03-21,-.083
203,이천,2015-03-22,-.139
203,이천,2015-03-23,-.684
203,이천,2015-03-24,-.799
203,이천,2015-03-25,-.77
203,이천,2015-03-26,-.792
203,이천,2015-03-27,-.826
203,이천,2015-03-28,-.87
203,이천,2015-03-29,-.842
203,이천,2015-03-30,-.805
203,이천,2015-03-31,-.692
203,이천,2015-04-01,-.653
203,이천,2015-04-02,-.003
203,이천,2015-04-03,.498
203,이천,2015-04-04,.577
203,이천,2015-04-05,.544
203,이천,2015-04-06,.446
203,이천,2015-04-07,.347
203,이천,2015-04-08,.376
203,이천,2015-04-09,.361
203,이천,2015-04-10,.313
203,이천,2015-04-11,.26
203,이천,2015-04-12,.175
203,이천,2015-04-13,.21
203,이천,2015-04-14,.56
203,이천,2015-04-15,.618
203,이천,2015-04-16,.684
203,이천,2015-04-17,.318
203,이천,2015-04-18,.228
203,이천,2015-04-19,.68
203,이천,2015-04-20,.835
203,이천,2015-04-21,.785
203,이천,2015-04-22,.794
203,이천,2015-04-23,.792
203,이천,2015-04-24,.719
203,이천,2015-04-25,.707
203,이천,2015-04-26,.655
203,이천,2015-04-27,.664
203,이천,2015-04-28,.624
203,이천,2015-04-29,.653
203,이천,2015-04-30,.544
203,이천,2015-05-01,.539
203,이천,2015-05-02,.278
203,이천,2015-05-03,.078
203,이천,2015-05-04,.063
203,이천,2015-05-05,.061
203,이천,2015-05-06,-.02
203,이천,2015-05-07,-.009
203,이천,2015-05-08,-.032
203,이천,2015-05-09,-.047
203,이천,2015-05-10,-.065
203,이천,2015-05-11,.114
203,이천,2015-05-12,.288
203,이천,2015-05-13,.148
203,이천,2015-05-14,-.155
203,이천,2015-05-15,-.281
203,이천,2015-05-16,-.482
203,이천,2015-05-17,-.465
203,이천,2015-05-18,-.569
203,이천,2015-05-19,-1.035
203,이천,2015-05-20,-1.296
203,이천,2015-05-21,-1.179
203,이천,2015-05-22,-1.257
203,이천,2015-05-23,-1.267
203,이천,2015-05-24,-1.33
203,이천,2015-05-25,-1.343
203,이천,2015-05-26,-1.288
203,이천,2015-05-27,-1.304
203,이천,2015-05-28,-1.291
203,이천,2015-05-29,-1.408
203,이천,2015-05-30,-1.323
203,이천,2015-05-31,-1.26
203,이천,2015-06-01,-1.364
203,이천,2015-06-02,-1.501
203,이천,2015-06-03,-1.502
203,이천,2015-06-04,-1.493
203,이천,2015-06-05,-1.288
203,이천,2015-06-06,-1.104
203,이천,2015-06-07,-1.111
203,이천,2015-06-08,-1.141
203,이천,2015-06-09,-1.104
203,이천,2015-06-10,-1.572
203,이천,2015-06-11,-1.985
203,이천,2015-06-12,-2.368
203,이천,2015-06-13,-2.068
203,이천,2015-06-14,-1.407
203,이천,2015-06-15,-1.475
203,이천,2015-06-16,-1.277
203,이천,2015-06-17,-.734
203,이천,2015-06-18,-.852
203,이천,2015-06-19,-.889
203,이천,2015-06-20,-.039
203,이천,2015-06-21,-.044
203,이천,2015-06-22,-.048
203,이천,2015-06-23,-.12
203,이천,2015-06-24,-.078
203,이천,2015-06-25,-.168
203,이천,2015-06-26,.165
203,이천,2015-06-27,.079
203,이천,2015-06-28,.028
203,이천,2015-06-29,-.106
203,이천,2015-06-30,-.211
203,이천,2015-07-01,-.326
203,이천,2015-07-02,-.369
203,이천,2015-07-03,-.401
203,이천,2015-07-04,-.482
203,이천,2015-07-05,-.52
203,이천,2015-07-06,-.603
203,이천,2015-07-07,-.624
203,이천,2015-07-08,-.652
203,이천,2015-07-09,-.779
203,이천,2015-07-10,-.904
203,이천,2015-07-11,-1.045
203,이천,2015-07-12,-.718
203,이천,2015-07-13,-.757
203,이천,2015-07-14,-.884
203,이천,2015-07-15,-1.002
203,이천,2015-07-16,-1.199
203,이천,2015-07-17,-1.519
203,이천,2015-07-18,-1.473
203,이천,2015-07-19,-1.559
203,이천,2015-07-20,-2.512
203,이천,2015-07-21,-2.371
203,이천,2015-07-22,-2.003
203,이천,2015-07-23,-1.657
203,이천,2015-07-24,-1.237
203,이천,2015-07-25,-.87
203,이천,2015-07-26,-1.01
203,이천,2015-07-27,-.949
203,이천,2015-07-28,-1.077
203,이천,2015-07-29,-.831
203,이천,2015-07-30,-.811
203,이천,2015-07-31,-.694
203,이천,2015-08-01,-.699
203,이천,2015-08-02,-.512
203,이천,2015-08-03,-.531
203,이천,2015-08-04,-.595
203,이천,2015-08-05,-.546
203,이천,2015-08-06,-.595
203,이천,2015-08-07,-.601
203,이천,2015-08-08,-.546
203,이천,2015-08-09,-.537
203,이천,2015-08-10,-.532
203,이천,2015-08-11,-.624
203,이천,2015-08-12,-.676
203,이천,2015-08-13,-.659
203,이천,2015-08-14,-.631
203,이천,2015-08-15,-.552
203,이천,2015-08-16,-.399
203,이천,2015-08-17,-.373
203,이천,2015-08-18,-.293
203,이천,2015-08-19,-.328
203,이천,2015-08-20,-.357
203,이천,2015-08-21,-.26
203,이천,2015-08-22,-.48
203,이천,2015-08-23,-.987
203,이천,2015-08-24,-1.943
203,이천,2015-08-25,-1.748
203,이천,2015-08-26,-1.85
203,이천,2015-08-27,-1.633
203,이천,2015-08-28,-2.033
203,이천,2015-08-29,-2.042
203,이천,2015-08-30,-1.976
203,이천,2015-08-31,-1.926
203,이천,2015-09-01,-1.858
203,이천,2015-09-02,-1.647
203,이천,2015-09-03,-1.573
203,이천,2015-09-04,-1.671
203,이천,2015-09-05,-1.611
203,이천,2015-09-06,-1.571
203,이천,2015-09-07,-1.636
203,이천,2015-09-08,-1.611
203,이천,2015-09-09,-1.568
203,이천,2015-09-10,-1.622
203,이천,2015-09-11,-1.607
203,이천,2015-09-12,-1.719
203,이천,2015-09-13,-1.804
203,이천,2015-09-14,-1.695
203,이천,2015-09-15,-2.573
203,이천,2015-09-16,-3.09
203,이천,2015-09-17,-3.09
203,이천,2015-09-18,-3.09
203,이천,2015-09-19,-2.068
203,이천,2015-09-20,-1.659
203,이천,2015-09-21,-1.729
203,이천,2015-09-22,-1.699
203,이천,2015-09-23,-1.781
203,이천,2015-09-24,-2.526
203,이천,2015-09-25,-2.047
203,이천,2015-09-26,-1.482
203,이천,2015-09-27,-1.583
203,이천,2015-09-28,-1.529
203,이천,2015-09-29,-1.534
203,이천,2015-09-30,-1.548
203,이천,2015-10-01,-.823
203,이천,2015-10-02,-.925
203,이천,2015-10-03,-.863
203,이천,2015-10-04,-.899
203,이천,2015-10-05,-.787
203,이천,2015-10-06,-.766
203,이천,2015-10-07,-.78
203,이천,2015-10-08,-.724
203,이천,2015-10-09,-.742
203,이천,2015-10-10,-.505
203,이천,2015-10-11,-.514
203,이천,2015-10-12,-.486
203,이천,2015-10-13,-.493
203,이천,2015-10-14,-.371
203,이천,2015-10-15,-.312
203,이천,2015-10-16,-.236
203,이천,2015-10-17,-.093
203,이천,2015-10-18,-.07
203,이천,2015-10-19,-.085
203,이천,2015-10-20,-.104
203,이천,2015-10-21,-.089
203,이천,2015-10-22,-.104
203,이천,2015-10-23,-.092
203,이천,2015-10-24,.099
203,이천,2015-10-25,.055
203,이천,2015-10-26,.062
203,이천,2015-10-27,.348
203,이천,2015-10-28,.319
203,이천,2015-10-29,.51
203,이천,2015-10-30,.594
203,이천,2015-10-31,.018
203,이천,2015-11-01,.042
203,이천,2015-11-02,.03
203,이천,2015-11-03,.059
203,이천,2015-11-04,.043
203,이천,2015-11-05,.054
203,이천,2015-11-06,.165
203,이천,2015-11-07,.721
203,이천,2015-11-08,.942
203,이천,2015-11-09,.919
203,이천,2015-11-10,.899
203,이천,2015-11-11,1.027
203,이천,2015-11-12,1.034
203,이천,2015-11-13,1.48
203,이천,2015-11-14,1.712
203,이천,2015-11-15,1.75
203,이천,2015-11-16,1.995
203,이천,2015-11-17,1.981
203,이천,2015-11-18,2.103
203,이천,2015-11-19,2.268
203,이천,2015-11-20,2.197
203,이천,2015-11-21,2.268
203,이천,2015-11-22,2.276
203,이천,2015-11-23,2.358
203,이천,2015-11-24,2.35
203,이천,2015-11-25,2.415
203,이천,2015-11-26,2.381
203,이천,2015-11-27,2.305
203,이천,2015-11-28,2.238
203,이천,2015-11-29,1.994
203,이천,2015-11-30,2.103
203,이천,2015-12-01,2.074
203,이천,2015-12-02,2.135
203,이천,2015-12-03,2.23
203,이천,2015-12-04,2.281
203,이천,2015-12-05,2.313
203,이천,2015-12-06,2.236
203,이천,2015-12-07,2.021
203,이천,2015-12-08,1.905
203,이천,2015-12-09,1.941
203,이천,2015-12-10,2.012
203,이천,2015-12-11,2.038
203,이천,2015-12-12,2.122
203,이천,2015-12-13,1.866
203,이천,2015-12-14,1.752
203,이천,2015-12-15,1.805
203,이천,2015-12-16,1.457
203,이천,2015-12-17,1.45
203,이천,2015-12-18,1.37
203,이천,2015-12-19,1.398
203,이천,2015-12-20,1.391
203,이천,2015-12-21,1.538
203,이천,2015-12-22,1.43
203,이천,2015-12-23,1.159
203,이천,2015-12-24,1.228
203,이천,2015-12-25,.914
203,이천,2015-12-26,.93
203,이천,2015-12-27,.942
203,이천,2015-12-28,.957
203,이천,2015-12-29,1.005
203,이천,2015-12-30,1.056
203,이천,2015-12-31,1.083
203,이천,2016-01-01,.558
203,이천,2016-01-02,-.483
203,이천,2016-01-03,-.336
203,이천,2016-01-04,-.355
203,이천,2016-01-05,-.394
203,이천,2016-01-06,-.325
203,이천,2016-01-07,-.302
203,이천,2016-01-08,-.293
203,이천,2016-01-09,-.302
203,이천,2016-01-10,-.278
203,이천,2016-01-11,-.316
203,이천,2016-01-12,-.317
203,이천,2016-01-13,-.675
203,이천,2016-01-14,-.666
203,이천,2016-01-15,-.559
203,이천,2016-01-16,-.515
203,이천,2016-01-17,-.552
203,이천,2016-01-18,-.558
203,이천,2016-01-19,-.532
203,이천,2016-01-20,-.867
203,이천,2016-01-21,-.909
203,이천,2016-01-22,-1.008
203,이천,2016-01-23,-1.002
203,이천,2016-01-24,-1.093
203,이천,2016-01-25,-1.117
203,이천,2016-01-26,-1.012
203,이천,2016-01-27,-.959
203,이천,2016-01-28,-.953
203,이천,2016-01-29,-1.087
203,이천,2016-01-30,-1.165
203,이천,2016-01-31,-1.209
203,이천,2016-02-01,-1.116
203,이천,2016-02-02,-1.028
203,이천,2016-02-03,-.956
203,이천,2016-02-04,-.998
203,이천,2016-02-05,-.943
203,이천,2016-02-06,-.943
203,이천,2016-02-07,-.826
203,이천,2016-02-08,-.754
203,이천,2016-02-09,-.851
203,이천,2016-02-10,-.776
203,이천,2016-02-11,-.733
203,이천,2016-02-12,.27
203,이천,2016-02-13,.813
203,이천,2016-02-14,.819
203,이천,2016-02-15,.786
203,이천,2016-02-16,.747
203,이천,2016-02-17,.769
203,이천,2016-02-18,.754
203,이천,2016-02-19,.772
203,이천,2016-02-20,.785
203,이천,2016-02-21,.727
203,이천,2016-02-22,.661
203,이천,2016-02-23,.682
203,이천,2016-02-24,.67
203,이천,2016-02-25,.624
203,이천,2016-02-26,.652
203,이천,2016-02-27,.823
203,이천,2016-02-28,.982
203,이천,2016-03-01,.955
203,이천,2016-03-02,.916
203,이천,2016-03-03,.851
203,이천,2016-03-04,.841
203,이천,2016-03-05,1.748
203,이천,2016-03-06,1.733
203,이천,2016-03-07,1.741
203,이천,2016-03-08,1.738
203,이천,2016-03-09,1.684
203,이천,2016-03-10,1.676
203,이천,2016-03-11,1.692
203,이천,2016-03-12,1.774
203,이천,2016-03-13,1.804
203,이천,2016-03-14,1.54
203,이천,2016-03-15,1.278
203,이천,2016-03-16,1.224
203,이천,2016-03-17,1.281
203,이천,2016-03-18,1.315
